UU;Bab;State;Pasal;Ayat;Angka;Huruf;Paragraf;Isi;Isi_lower;Isi_Processed;Isi_Tokenized;Isi_Tokenized_Joined;Isi_Stemmed
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;1;0;0;0;Direktur Jenderal Pajak setelah melakukan pemeriksaan atas permohonan pengembalian kelebihan pembayaran pajak, selain permohonan pengembalian kelebihan pembayaran pajak dari Wajib Pajak sebagaimana dimaksud dalam Pasal 17C dan Wajib Pajak sebagaimana dimaksud dalam Pasal 17D, harus menerbitkan surat ketetapan pajak paling lama 12 (dua belas) bulan sejak surat permohonan diterima secara lengkap.;direktur jenderal pajak setelah melakukan pemeriksaan atas permohonan pengembalian kelebihan pembayaran pajak, selain permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak sebagaimana dimaksud dalam pasal 17c dan wajib pajak sebagaimana dimaksud dalam pasal 17d, harus menerbitkan surat ketetapan pajak paling lama 12 (dua belas) bulan sejak surat permohonan diterima secara lengkap.;direktur jenderal pajak setelah melakukan pemeriksaan atas permohonan pengembalian kelebihan pembayaran pajak selain permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak sebagaimana dimaksud dalam pasal  c dan wajib pajak sebagaimana dimaksud dalam pasal  d harus menerbitkan surat ketetapan pajak paling lama   dua belas bulan sejak surat permohonan diterima secara lengkap;['direktur', 'jenderal', 'pajak', 'setelah', 'melakukan', 'pemeriksaan', 'atas', 'permohonan', 'pengembalian', 'kelebihan', 'pembayaran', 'pajak', 'selain', 'permohonan', 'pengembalian', 'kelebihan', 'pembayaran', 'pajak', 'dari', 'wajib', 'pajak', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'c', 'dan', 'wajib', 'pajak', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'd', 'harus', 'menerbitkan', 'surat', 'ketetapan', 'pajak', 'paling', 'lama', 'dua', 'belas', 'bulan', 'sejak', 'surat', 'permohonan', 'diterima', 'secara', 'lengkap'];direktur jenderal pajak setelah melakukan pemeriksaan atas permohonan pengembalian kelebihan pembayaran pajak selain permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak sebagaimana dimaksud dalam pasal c dan wajib pajak sebagaimana dimaksud dalam pasal d harus menerbitkan surat ketetapan pajak paling lama dua belas bulan sejak surat permohonan diterima secara lengkap;direktur jenderal pajak telah laku periksa atas mohon kembali lebih bayar pajak selain mohon kembali lebih bayar pajak dari wajib pajak bagaimana maksud dalam pasal c dan wajib pajak bagaimana maksud dalam pasal d harus terbit surat tetap pajak paling lama dua belas bulan sejak surat mohon terima cara lengkap
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;1a;0;0;0;Ketentuan sebagaimana dimaksud pada ayat (1) tidak berlaku terhadap Wajib Pajak yang sedang dilakukan pemeriksaan bukti permulaan tindak pidana di bidang perpajakan, yang ketentuannya diatur dengan atau berdasarkan Peraturan Menteri Keuangan.;ketentuan sebagaimana dimaksud pada ayat (1) tidak berlaku terhadap wajib pajak yang sedang dilakukan pemeriksaan bukti permulaan tindak pidana di bidang perpajakan, yang ketentuannya diatur dengan atau berdasarkan peraturan menteri keuangan.;ketentuan sebagaimana dimaksud pada ayat   tidak berlaku terhadap wajib pajak yang sedang dilakukan pemeriksaan bukti permulaan tindak pidana di bidang perpajakan yang ketentuannya diatur dengan atau berdasarkan peraturan menteri keuangan;['ketentuan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'tidak', 'berlaku', 'terhadap', 'wajib', 'pajak', 'yang', 'sedang', 'dilakukan', 'pemeriksaan', 'bukti', 'permulaan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'yang', 'ketentuannya', 'diatur', 'dengan', 'atau', 'berdasarkan', 'peraturan', 'menteri', 'keuangan'];ketentuan sebagaimana dimaksud pada ayat tidak berlaku terhadap wajib pajak yang sedang dilakukan pemeriksaan bukti permulaan tindak pidana di bidang perpajakan yang ketentuannya diatur dengan atau berdasarkan peraturan menteri keuangan;tentu bagaimana maksud pada ayat tidak laku hadap wajib pajak yang sedang laku periksa bukti mula tindak pidana di bidang paja yang tentu atur dengan atau dasar atur menteri uang
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;2;0;0;0;Apabila setelah melampaui jangka waktu sebagaimana dimaksud pada ayat (1) Direktur Jenderal Pajak tidak memberi suatu keputusan, permohonan pengembalian kelebihan pembayaran pajak dianggap dikabulkan dan Surat Ketetapan Pajak Lebih Bayar harus diterbitkan paling lama 1 (satu) bulan setelah jangka waktu tersebut berakhir.;apabila setelah melampaui jangka waktu sebagaimana dimaksud pada ayat (1) direktur jenderal pajak tidak memberi suatu keputusan, permohonan pengembalian kelebihan pembayaran pajak dianggap dikabulkan dan surat ketetapan pajak lebih bayar harus diterbitkan paling lama 1 (satu) bulan setelah jangka waktu tersebut berakhir.;apabila setelah melampaui jangka waktu sebagaimana dimaksud pada ayat   direktur jenderal pajak tidak memberi suatu keputusan permohonan pengembalian kelebihan pembayaran pajak dianggap dikabulkan dan surat ketetapan pajak lebih bayar harus diterbitkan paling lama   satu bulan setelah jangka waktu tersebut berakhir;['apabila', 'setelah', 'melampaui', 'jangka', 'waktu', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'direktur', 'jenderal', 'pajak', 'tidak', 'memberi', 'suatu', 'keputusan', 'permohonan', 'pengembalian', 'kelebihan', 'pembayaran', 'pajak', 'dianggap', 'dikabulkan', 'dan', 'surat', 'ketetapan', 'pajak', 'lebih', 'bayar', 'harus', 'diterbitkan', 'paling', 'lama', 'satu', 'bulan', 'setelah', 'jangka', 'waktu', 'tersebut', 'berakhir'];apabila setelah melampaui jangka waktu sebagaimana dimaksud pada ayat direktur jenderal pajak tidak memberi suatu keputusan permohonan pengembalian kelebihan pembayaran pajak dianggap dikabulkan dan surat ketetapan pajak lebih bayar harus diterbitkan paling lama satu bulan setelah jangka waktu tersebut berakhir;apabila telah lampau jangka waktu bagaimana maksud pada ayat direktur jenderal pajak tidak beri suatu putus mohon kembali lebih bayar pajak anggap kabul dan surat tetap pajak lebih bayar harus terbit paling lama satu bulan telah jangka waktu sebut akhir
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;3;0;0;0;Apabila Surat Ketetapan Pajak Lebih Bayar terlambat diterbitkan sebagaimana dimaksud pada ayat (2), kepada Wajib Pajak diberi imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh Menteri Keuangan dihitung sejak berakhirnya jangka waktu sebagaimana dimaksud pada ayat (2) sampai dengan saat diterbitkan Surat Ketetapan Pajak Lebih Bayar.;apabila surat ketetapan pajak lebih bayar terlambat diterbitkan sebagaimana dimaksud pada ayat (2), kepada wajib pajak diberi imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu sebagaimana dimaksud pada ayat (2) sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar.;apabila surat ketetapan pajak lebih bayar terlambat diterbitkan sebagaimana dimaksud pada ayat   kepada wajib pajak diberi imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu sebagaimana dimaksud pada ayat   sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar;['apabila', 'surat', 'ketetapan', 'pajak', 'lebih', 'bayar', 'terlambat', 'diterbitkan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'kepada', 'wajib', 'pajak', 'diberi', 'imbalan', 'bunga', 'sebesar', 'tarif', 'bunga', 'per', 'bulan', 'yang', 'ditetapkan', 'oleh', 'menteri', 'keuangan', 'dihitung', 'sejak', 'berakhirnya', 'jangka', 'waktu', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'sampai', 'dengan', 'saat', 'diterbitkan', 'surat', 'ketetapan', 'pajak', 'lebih', 'bayar'];apabila surat ketetapan pajak lebih bayar terlambat diterbitkan sebagaimana dimaksud pada ayat kepada wajib pajak diberi imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu sebagaimana dimaksud pada ayat sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar;apabila surat tetap pajak lebih bayar lambat terbit bagaimana maksud pada ayat kepada wajib pajak beri imbal bunga besar tarif bunga per bulan yang tetap oleh menteri uang hitung sejak akhir jangka waktu bagaimana maksud pada ayat sampai dengan saat terbit surat tetap pajak lebih bayar
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;4;0;0;0;"Apabila pemeriksaan bukti permulaan tindak pidana di bidang perpajakan sebagaimana dimaksud pada ayat (1a): a. Tidak dilanjutkan dengan penyidikan; b. dilanjutkan dengan penyidikan, tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan; atau c. ""dilanjutkan dengan penyidikan dan penuntutan tindak pidana di bidang perpajakan, tetapi diputus bebas atau lepas dari segala tuntutan hukum berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap"" dan dalam hal kepada Wajib Pajak diterbitkan Surat Ketetapan Pajak Lebih Bayar, kepada Wajib Pajak diberikan imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh Menteri Keuangan dihitung sejak berakhirnya jangka waktu 12 (dua belas) bulan sebagaimana dimaksud pada ayat (1) sampai dengan saat diterbitkan Surat Ketetapan Pajak Lebih Bayar.";"apabila pemeriksaan bukti permulaan tindak pidana di bidang perpajakan sebagaimana dimaksud pada ayat (1a): a. tidak dilanjutkan dengan penyidikan; b. dilanjutkan dengan penyidikan, tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan; atau c. ""dilanjutkan dengan penyidikan dan penuntutan tindak pidana di bidang perpajakan, tetapi diputus bebas atau lepas dari segala tuntutan hukum berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap"" dan dalam hal kepada wajib pajak diterbitkan surat ketetapan pajak lebih bayar, kepada wajib pajak diberikan imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu 12 (dua belas) bulan sebagaimana dimaksud pada ayat (1) sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar.";apabila pemeriksaan bukti permulaan tindak pidana di bidang perpajakan sebagaimana dimaksud pada ayat  a a tidak dilanjutkan dengan penyidikan b dilanjutkan dengan penyidikan tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan atau c dilanjutkan dengan penyidikan dan penuntutan tindak pidana di bidang perpajakan tetapi diputus bebas atau lepas dari segala tuntutan hukum berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dan dalam hal kepada wajib pajak diterbitkan surat ketetapan pajak lebih bayar kepada wajib pajak diberikan imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu   dua belas bulan sebagaimana dimaksud pada ayat   sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar;['apabila', 'pemeriksaan', 'bukti', 'permulaan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'a', 'a', 'tidak', 'dilanjutkan', 'dengan', 'penyidikan', 'b', 'dilanjutkan', 'dengan', 'penyidikan', 'tetapi', 'tidak', 'dilanjutkan', 'dengan', 'penuntutan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'atau', 'c', 'dilanjutkan', 'dengan', 'penyidikan', 'dan', 'penuntutan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'tetapi', 'diputus', 'bebas', 'atau', 'lepas', 'dari', 'segala', 'tuntutan', 'hukum', 'berdasarkan', 'putusan', 'pengadilan', 'yang', 'telah', 'mempunyai', 'kekuatan', 'hukum', 'tetap', 'dan', 'dalam', 'hal', 'kepada', 'wajib', 'pajak', 'diterbitkan', 'surat', 'ketetapan', 'pajak', 'lebih', 'bayar', 'kepada', 'wajib', 'pajak', 'diberikan', 'imbalan', 'bunga', 'sebesar', 'tarif', 'bunga', 'per', 'bulan', 'yang', 'ditetapkan', 'oleh', 'menteri', 'keuangan', 'dihitung', 'sejak', 'berakhirnya', 'jangka', 'waktu', 'dua', 'belas', 'bulan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'sampai', 'dengan', 'saat', 'diterbitkan', 'surat', 'ketetapan', 'pajak', 'lebih', 'bayar'];apabila pemeriksaan bukti permulaan tindak pidana di bidang perpajakan sebagaimana dimaksud pada ayat a a tidak dilanjutkan dengan penyidikan b dilanjutkan dengan penyidikan tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan atau c dilanjutkan dengan penyidikan dan penuntutan tindak pidana di bidang perpajakan tetapi diputus bebas atau lepas dari segala tuntutan hukum berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dan dalam hal kepada wajib pajak diterbitkan surat ketetapan pajak lebih bayar kepada wajib pajak diberikan imbalan bunga sebesar tarif bunga per bulan yang ditetapkan oleh menteri keuangan dihitung sejak berakhirnya jangka waktu dua belas bulan sebagaimana dimaksud pada ayat sampai dengan saat diterbitkan surat ketetapan pajak lebih bayar;apabila periksa bukti mula tindak pidana di bidang paja bagaimana maksud pada ayat a a tidak lanjut dengan sidi b lanjut dengan sidi tetapi tidak lanjut dengan tuntut tindak pidana di bidang paja atau c lanjut dengan sidi dan tuntut tindak pidana di bidang paja tetapi putus bebas atau lepas dari segala tuntut hukum dasar putus adil yang telah punya kuat hukum tetap dan dalam hal kepada wajib pajak terbit surat tetap pajak lebih bayar kepada wajib pajak beri imbal bunga besar tarif bunga per bulan yang tetap oleh menteri uang hitung sejak akhir jangka waktu dua belas bulan bagaimana maksud pada ayat sampai dengan saat terbit surat tetap pajak lebih bayar
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;5;0;0;0;"Imbalan bunga sebagaimana dimaksud pada ayat (4) tidak diberi dalam hal pemeriksaan bukti permulaan tindak pidana di bidang perpajakan: a. tidak dilanjutkan dengan penyidikan karena Wajib Pajak dengan kemauan sendiri mengungkapkan ketidakbenaran perbuatannya sebagaimana dimaksud dalam Pasal 8 ayat (3); atau b. dilanjutkan dengan penyidikan, tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan karena dilakukan penghentian penyidikan tindak pidana di bidang perpajakan sebagaimana dimaksud dalam Pasal 44B.";"imbalan bunga sebagaimana dimaksud pada ayat (4) tidak diberi dalam hal pemeriksaan bukti permulaan tindak pidana di bidang perpajakan: a. tidak dilanjutkan dengan penyidikan karena wajib pajak dengan kemauan sendiri mengungkapkan ketidakbenaran perbuatannya sebagaimana dimaksud dalam pasal 8 ayat (3); atau b. dilanjutkan dengan penyidikan, tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan karena dilakukan penghentian penyidikan tindak pidana di bidang perpajakan sebagaimana dimaksud dalam pasal 44b.";imbalan bunga sebagaimana dimaksud pada ayat   tidak diberi dalam hal pemeriksaan bukti permulaan tindak pidana di bidang perpajakan a tidak dilanjutkan dengan penyidikan karena wajib pajak dengan kemauan sendiri mengungkapkan ketidakbenaran perbuatannya sebagaimana dimaksud dalam pasal   ayat   atau b dilanjutkan dengan penyidikan tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan karena dilakukan penghentian penyidikan tindak pidana di bidang perpajakan sebagaimana dimaksud dalam pasal  b;['imbalan', 'bunga', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'tidak', 'diberi', 'dalam', 'hal', 'pemeriksaan', 'bukti', 'permulaan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'a', 'tidak', 'dilanjutkan', 'dengan', 'penyidikan', 'karena', 'wajib', 'pajak', 'dengan', 'kemauan', 'sendiri', 'mengungkapkan', 'ketidakbenaran', 'perbuatannya', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'ayat', 'atau', 'b', 'dilanjutkan', 'dengan', 'penyidikan', 'tetapi', 'tidak', 'dilanjutkan', 'dengan', 'penuntutan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'karena', 'dilakukan', 'penghentian', 'penyidikan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'sebagaimana', 'dimaksud', 'dalam', 'pasal', 'b'];imbalan bunga sebagaimana dimaksud pada ayat tidak diberi dalam hal pemeriksaan bukti permulaan tindak pidana di bidang perpajakan a tidak dilanjutkan dengan penyidikan karena wajib pajak dengan kemauan sendiri mengungkapkan ketidakbenaran perbuatannya sebagaimana dimaksud dalam pasal ayat atau b dilanjutkan dengan penyidikan tetapi tidak dilanjutkan dengan penuntutan tindak pidana di bidang perpajakan karena dilakukan penghentian penyidikan tindak pidana di bidang perpajakan sebagaimana dimaksud dalam pasal b;imbal bunga bagaimana maksud pada ayat tidak beri dalam hal periksa bukti mula tindak pidana di bidang paja a tidak lanjut dengan sidi karena wajib pajak dengan mau sendiri ungkap ketidakbenaran buat bagaimana maksud dalam pasal ayat atau b lanjut dengan sidi tetapi tidak lanjut dengan tuntut tindak pidana di bidang paja karena laku henti sidi tindak pidana di bidang paja bagaimana maksud dalam pasal b
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;6;0;0;0;Imbalan bunga sebagaimana dimaksud pada ayat (3) dan ayat (4) diberikan paling lama 24 (dua puluh empat) bulan, serta bagian dari bulan dihitung penuh 1 (satu) bulan.;imbalan bunga sebagaimana dimaksud pada ayat (3) dan ayat (4) diberikan paling lama 24 (dua puluh empat) bulan, serta bagian dari bulan dihitung penuh 1 (satu) bulan.;imbalan bunga sebagaimana dimaksud pada ayat   dan ayat   diberikan paling lama   dua puluh empat bulan serta bagian dari bulan dihitung penuh   satu bulan;['imbalan', 'bunga', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'ayat', 'diberikan', 'paling', 'lama', 'dua', 'puluh', 'empat', 'bulan', 'serta', 'bagian', 'dari', 'bulan', 'dihitung', 'penuh', 'satu', 'bulan'];imbalan bunga sebagaimana dimaksud pada ayat dan ayat diberikan paling lama dua puluh empat bulan serta bagian dari bulan dihitung penuh satu bulan;imbal bunga bagaimana maksud pada ayat dan ayat beri paling lama dua puluh empat bulan serta bagi dari bulan hitung penuh satu bulan
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17B;7;0;0;0;"Tarif bunga per bulan yang ditetapkan oleh Menteri Keuangan sebagaimana dimaksud pada ayat (3) dan ayat (4) dihitung berdasarkan suku bunga acuan dibagi 12 (dua belas) yang berlaku pada tanggal
dimulainya penghitungan imbalan bunga.";"tarif bunga per bulan yang ditetapkan oleh menteri keuangan sebagaimana dimaksud pada ayat (3) dan ayat (4) dihitung berdasarkan suku bunga acuan dibagi 12 (dua belas) yang berlaku pada tanggal
dimulainya penghitungan imbalan bunga.";tarif bunga per bulan yang ditetapkan oleh menteri keuangan sebagaimana dimaksud pada ayat   dan ayat   dihitung berdasarkan suku bunga acuan dibagi   dua belas yang berlaku pada tanggal dimulainya penghitungan imbalan bunga;['tarif', 'bunga', 'per', 'bulan', 'yang', 'ditetapkan', 'oleh', 'menteri', 'keuangan', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'dan', 'ayat', 'dihitung', 'berdasarkan', 'suku', 'bunga', 'acuan', 'dibagi', 'dua', 'belas', 'yang', 'berlaku', 'pada', 'tanggal', 'dimulainya', 'penghitungan', 'imbalan', 'bunga'];tarif bunga per bulan yang ditetapkan oleh menteri keuangan sebagaimana dimaksud pada ayat dan ayat dihitung berdasarkan suku bunga acuan dibagi dua belas yang berlaku pada tanggal dimulainya penghitungan imbalan bunga;tarif bunga per bulan yang tetap oleh menteri uang bagaimana maksud pada ayat dan ayat hitung dasar suku bunga acu bagi dua belas yang laku pada tanggal mula hitung imbal bunga
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17C;1;0;0;0;Direktur Jenderal Pajak setelah melakukan penelitian atas permohonan pengembalian kelebihan pembayaran pajak dari Wajib Pajak dengan kriteria tertentu, menerbitkan Surat Keputusan Pengembalian Pendahuluan Kelebihan Pajak paling lama 3 (tiga) bulan sejak permohonan diterima secara lengkap untuk Pajak Penghasilan, dan paling lama 1 (satu) bulan sejak permohonan diterima secara lengkap untuk Pajak Pertambahan Nilai.;direktur jenderal pajak setelah melakukan penelitian atas permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak dengan kriteria tertentu, menerbitkan surat keputusan pengembalian pendahuluan kelebihan pajak paling lama 3 (tiga) bulan sejak permohonan diterima secara lengkap untuk pajak penghasilan, dan paling lama 1 (satu) bulan sejak permohonan diterima secara lengkap untuk pajak pertambahan nilai.;direktur jenderal pajak setelah melakukan penelitian atas permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak dengan kriteria tertentu menerbitkan surat keputusan pengembalian pendahuluan kelebihan pajak paling lama   tiga bulan sejak permohonan diterima secara lengkap untuk pajak penghasilan dan paling lama   satu bulan sejak permohonan diterima secara lengkap untuk pajak pertambahan nilai;['direktur', 'jenderal', 'pajak', 'setelah', 'melakukan', 'penelitian', 'atas', 'permohonan', 'pengembalian', 'kelebihan', 'pembayaran', 'pajak', 'dari', 'wajib', 'pajak', 'dengan', 'kriteria', 'tertentu', 'menerbitkan', 'surat', 'keputusan', 'pengembalian', 'pendahuluan', 'kelebihan', 'pajak', 'paling', 'lama', 'tiga', 'bulan', 'sejak', 'permohonan', 'diterima', 'secara', 'lengkap', 'untuk', 'pajak', 'penghasilan', 'dan', 'paling', 'lama', 'satu', 'bulan', 'sejak', 'permohonan', 'diterima', 'secara', 'lengkap', 'untuk', 'pajak', 'pertambahan', 'nilai'];direktur jenderal pajak setelah melakukan penelitian atas permohonan pengembalian kelebihan pembayaran pajak dari wajib pajak dengan kriteria tertentu menerbitkan surat keputusan pengembalian pendahuluan kelebihan pajak paling lama tiga bulan sejak permohonan diterima secara lengkap untuk pajak penghasilan dan paling lama satu bulan sejak permohonan diterima secara lengkap untuk pajak pertambahan nilai;direktur jenderal pajak telah laku teliti atas mohon kembali lebih bayar pajak dari wajib pajak dengan kriteria tentu terbit surat putus kembali dahulu lebih pajak paling lama tiga bulan sejak mohon terima cara lengkap untuk pajak hasil dan paling lama satu bulan sejak mohon terima cara lengkap untuk pajak tambah nilai
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17C;2;0;0;0;"Kriteria tertentu sebagaimana dimaksud pada ayat (1) meliputi: a. tepat waktu dalam menyampaikan Surat Pemberitahuan; b. Pajak adalah kontribusi wajib kepada negara yang terutang oleh orang pribadi atau badan yang bersifat memaksa berdasarkan Undang-Undang, dengan tidak mendapatkan imbalan secara langsung dan digunakan untuk keperluan negara bagi sebesar-besarnya kemakmuran rakyat. c. Laporan Keuangan diaudit oleh Akuntan Publik atau lembaga pengawasan keuangan pemerintah dengan pendapat Wajar Tanpa Pengecualian selama 3 (tiga) tahun berturut-turut; dan d. ""tidak pernah dipidana karena melakukan tindak pidana di bidang perpajakan berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dalam jangka waktu 5 (lima) tahun terakhir.""";"kriteria tertentu sebagaimana dimaksud pada ayat (1) meliputi: a. tepat waktu dalam menyampaikan surat pemberitahuan; b. pajak adalah kontribusi wajib kepada negara yang terutang oleh orang pribadi atau badan yang bersifat memaksa berdasarkan undang-undang, dengan tidak mendapatkan imbalan secara langsung dan digunakan untuk keperluan negara bagi sebesar-besarnya kemakmuran rakyat. c. laporan keuangan diaudit oleh akuntan publik atau lembaga pengawasan keuangan pemerintah dengan pendapat wajar tanpa pengecualian selama 3 (tiga) tahun berturut-turut; dan d. ""tidak pernah dipidana karena melakukan tindak pidana di bidang perpajakan berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dalam jangka waktu 5 (lima) tahun terakhir.""";kriteria tertentu sebagaimana dimaksud pada ayat   meliputi a tepat waktu dalam menyampaikan surat pemberitahuan b pajak adalah kontribusi wajib kepada negara yang terutang oleh orang pribadi atau badan yang bersifat memaksa berdasarkan undang undang dengan tidak mendapatkan imbalan secara langsung dan digunakan untuk keperluan negara bagi sebesar besarnya kemakmuran rakyat c laporan keuangan diaudit oleh akuntan publik atau lembaga pengawasan keuangan pemerintah dengan pendapat wajar tanpa pengecualian selama   tiga tahun berturut turut dan d tidak pernah dipidana karena melakukan tindak pidana di bidang perpajakan berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dalam jangka waktu   lima tahun terakhir;['kriteria', 'tertentu', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'meliputi', 'a', 'tepat', 'waktu', 'dalam', 'menyampaikan', 'surat', 'pemberitahuan', 'b', 'pajak', 'adalah', 'kontribusi', 'wajib', 'kepada', 'negara', 'yang', 'terutang', 'oleh', 'orang', 'pribadi', 'atau', 'badan', 'yang', 'bersifat', 'memaksa', 'berdasarkan', 'undang', 'undang', 'dengan', 'tidak', 'mendapatkan', 'imbalan', 'secara', 'langsung', 'dan', 'digunakan', 'untuk', 'keperluan', 'negara', 'bagi', 'sebesar', 'besarnya', 'kemakmuran', 'rakyat', 'c', 'laporan', 'keuangan', 'diaudit', 'oleh', 'akuntan', 'publik', 'atau', 'lembaga', 'pengawasan', 'keuangan', 'pemerintah', 'dengan', 'pendapat', 'wajar', 'tanpa', 'pengecualian', 'selama', 'tiga', 'tahun', 'berturut', 'turut', 'dan', 'd', 'tidak', 'pernah', 'dipidana', 'karena', 'melakukan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'berdasarkan', 'putusan', 'pengadilan', 'yang', 'telah', 'mempunyai', 'kekuatan', 'hukum', 'tetap', 'dalam', 'jangka', 'waktu', 'lima', 'tahun', 'terakhir'];kriteria tertentu sebagaimana dimaksud pada ayat meliputi a tepat waktu dalam menyampaikan surat pemberitahuan b pajak adalah kontribusi wajib kepada negara yang terutang oleh orang pribadi atau badan yang bersifat memaksa berdasarkan undang undang dengan tidak mendapatkan imbalan secara langsung dan digunakan untuk keperluan negara bagi sebesar besarnya kemakmuran rakyat c laporan keuangan diaudit oleh akuntan publik atau lembaga pengawasan keuangan pemerintah dengan pendapat wajar tanpa pengecualian selama tiga tahun berturut turut dan d tidak pernah dipidana karena melakukan tindak pidana di bidang perpajakan berdasarkan putusan pengadilan yang telah mempunyai kekuatan hukum tetap dalam jangka waktu lima tahun terakhir;kriteria tentu bagaimana maksud pada ayat liput a tepat waktu dalam sampai surat pemberitahuan b pajak adalah kontribusi wajib kepada negara yang utang oleh orang pribadi atau badan yang sifat paksa dasar undang undang dengan tidak dapat imbal cara langsung dan guna untuk perlu negara bagi besar besar makmur rakyat c lapor uang audit oleh akuntan publik atau lembaga awas uang perintah dengan dapat wajar tanpa kecuali lama tiga tahun turut turut dan d tidak pernah pidana karena laku tindak pidana di bidang paja dasar putus adil yang telah punya kuat hukum tetap dalam jangka waktu lima tahun akhir
KUP;PENETAPAN DAN KETETAPAN PAJAK;Pasal;17C;3;0;0;0;Wajib Pajak dengan kriteria tertentu sebagaimana dimaksud pada ayat (2) ditetapkan dengan Keputusan Direktur Jenderal Pajak.;wajib pajak dengan kriteria tertentu sebagaimana dimaksud pada ayat (2) ditetapkan dengan keputusan direktur jenderal pajak.;wajib pajak dengan kriteria tertentu sebagaimana dimaksud pada ayat   ditetapkan dengan keputusan direktur jenderal pajak;['wajib', 'pajak', 'dengan', 'kriteria', 'tertentu', 'sebagaimana', 'dimaksud', 'pada', 'ayat', 'ditetapkan', 'dengan', 'keputusan', 'direktur', 'jenderal', 'pajak'];wajib pajak dengan kriteria tertentu sebagaimana dimaksud pada ayat ditetapkan dengan keputusan direktur jenderal pajak;wajib pajak dengan kriteria tentu bagaimana maksud pada ayat tetap dengan putus direktur jenderal pajak
